-8.952781677246093750e+01	-3.736771011352539062e+01
-1.092232971191406250e+02	-7.174950408935546875e+01
9.817575836181640625e+01	1.378104686737060547e+01
1.436349391937255859e+01	-2.947246170043945312e+01
1.660166549682617188e+01	4.474903869628906250e+01
-3.059466361999511719e+01	-4.798462677001953125e+01
-2.956650352478027344e+01	3.410804510116577148e+00
-9.219547271728515625e+01	-6.291183471679687500e+01
-1.318678092956542969e+01	-5.060089588165283203e+00
-4.516540908813476562e+01	-2.369379615783691406e+01
-4.574394607543945312e+01	5.072637557983398438e+01
2.193925619125366211e+00	-5.507286071777343750e+01
2.315367698669433594e+01	2.837541961669921875e+01
4.455609893798828125e+01	1.833219909667968750e+01
-7.300215148925781250e+01	-2.733466339111328125e+01
-1.737773513793945312e+01	1.121775531768798828e+01
-1.255624103546142578e+01	-2.991522979736328125e+01
9.275190234184265137e-01	2.567546463012695312e+01
-8.852648735046386719e+00	7.844363403320312500e+01
3.836734771728515625e+01	-1.406614065170288086e+00
3.247487068176269531e+00	-9.220961570739746094e+00
1.277334308624267578e+01	3.369039535522460938e+00
5.651177978515625000e+01	-8.686851501464843750e+00
7.891748046875000000e+01	6.007260131835937500e+01
-7.133431243896484375e+01	2.699693679809570312e+01
-1.944848442077636719e+01	3.026212692260742188e+01
8.525834655761718750e+01	-1.315005493164062500e+01
-4.181612396240234375e+01	2.100238609313964844e+01
2.510753059387207031e+01	1.032779026031494141e+01
8.034179687500000000e+01	2.195041847229003906e+01
-4.147433471679687500e+01	-5.804249763488769531e+00
6.724031066894531250e+01	9.050992012023925781e+00
4.505762863159179688e+01	3.776416397094726562e+01
-2.625853538513183594e+01	-1.403870201110839844e+01
-1.375854969024658203e+00	8.642208099365234375e+00
3.188063621520996094e+01	-5.518310928344726562e+01
1.229595470428466797e+01	1.676032257080078125e+01
-1.057051277160644531e+01	5.106921005249023438e+01
2.347689247131347656e+01	6.747865295410156250e+01
9.197226715087890625e+01	3.825514984130859375e+01
-8.995468139648437500e+01	-1.524075889587402344e+01
1.095168151855468750e+02	4.117705535888671875e+01
2.281074714660644531e+01	-1.030610656738281250e+01
-6.652021789550781250e+01	-4.803037261962890625e+01
1.147285690307617188e+02	5.527473831176757812e+01
6.252748107910156250e+01	3.009302139282226562e+01
4.617993545532226562e+01	-2.973198127746582031e+01
-5.823696517944335938e+01	4.581597805023193359e+00
-6.278523635864257812e+01	-8.418748855590820312e+00
6.520169830322265625e+01	4.153560638427734375e+01
-5.198753738403320312e+01	-3.195647239685058594e+01
-9.449647521972656250e+01	-8.020317077636718750e+01
-1.025703506469726562e+02	-5.666988754272460938e+01
5.123096466064453125e+01	6.411426544189453125e+01
