8.525042533874511719e+00	8.901093482971191406e+00
8.724855422973632812e+00	8.812402725219726562e+00
8.706349372863769531e+00	8.560797691345214844e+00
8.600524902343750000e+00	8.665802001953125000e+00
8.745927810668945312e+00	8.670895576477050781e+00
8.543085098266601562e+00	8.794369697570800781e+00
8.366689682006835938e+00	8.899657249450683594e+00
6.549365997314453125e+00	9.472970008850097656e+00
3.514351844787597656e+00	7.503922939300537109e+00
6.644421100616455078e+00	9.323366165161132812e+00
3.536141395568847656e+00	7.625282764434814453e+00
3.574230670928955078e+00	7.585883617401123047e+00
3.556558370590209961e+00	7.504809379577636719e+00
7.943500518798828125e+00	9.240063667297363281e+00
7.960558414459228516e+00	9.317295074462890625e+00
7.885649681091308594e+00	9.313341140747070312e+00
6.731212615966796875e+00	9.595395088195800781e+00
6.776041507720947266e+00	9.585948944091796875e+00
6.651850223541259766e+00	9.476551055908203125e+00
6.904850959777832031e+00	9.806589126586914062e+00
6.765320301055908203e+00	9.764818191528320312e+00
6.895062446594238281e+00	9.686080932617187500e+00
7.120293140411376953e+00	9.758718490600585938e+00
6.918739318847656250e+00	9.639562606811523438e+00
7.334811687469482422e+00	9.613289833068847656e+00
7.148412227630615234e+00	9.517581939697265625e+00
7.351439476013183594e+00	9.532327651977539062e+00
7.535573005676269531e+00	9.423952102661132812e+00
8.059971809387207031e+00	8.871941566467285156e+00
8.285789489746093750e+00	8.693594932556152344e+00
7.796721935272216797e+00	8.886910438537597656e+00
4.624888420104980469e+00	8.053536415100097656e+00
4.785338878631591797e+00	8.141340255737304688e+00
4.549070358276367188e+00	7.865593433380126953e+00
7.932423591613769531e+00	8.563873291015625000e+00
8.056672096252441406e+00	8.482833862304687500e+00
9.805872917175292969e+00	8.293141365051269531e+00
8.851916313171386719e+00	8.335172653198242188e+00
9.797657966613769531e+00	8.369956016540527344e+00
9.782115936279296875e+00	8.429491996765136719e+00
7.917407989501953125e+00	8.283145904541015625e+00
7.740497589111328125e+00	8.280170440673828125e+00
7.506504535675048828e+00	8.212338447570800781e+00
7.344337940216064453e+00	8.049486160278320312e+00
7.241862773895263672e+00	7.943831920623779297e+00
7.405934333801269531e+00	8.061825752258300781e+00
7.006403446197509766e+00	7.878347873687744141e+00
7.226914405822753906e+00	8.065062522888183594e+00
7.060903549194335938e+00	7.716737270355224609e+00
7.304959297180175781e+00	7.761745452880859375e+00
7.228171348571777344e+00	7.768825054168701172e+00
7.029908180236816406e+00	7.863762855529785156e+00
7.165111064910888672e+00	8.134675025939941406e+00
7.032784938812255859e+00	8.183694839477539062e+00
7.115058898925781250e+00	8.256520271301269531e+00
1.031829833984375000e+01	8.283967971801757812e+00
1.035897541046142578e+01	8.529946327209472656e+00
1.049119567871093750e+01	8.445837974548339844e+00
1.034158039093017578e+01	8.547695159912109375e+00
1.042524623870849609e+01	8.811122894287109375e+00
1.024926185607910156e+01	9.092082023620605469e+00
1.045324516296386719e+01	9.107028961181640625e+00
1.030144786834716797e+01	9.136028289794921875e+00
1.023222637176513672e+01	9.302168846130371094e+00
1.014356136322021484e+01	9.139980316162109375e+00
1.039317893981933594e+01	9.336369514465332031e+00
1.036509704589843750e+01	9.678428649902343750e+00
1.035003185272216797e+01	9.703888893127441406e+00
1.035395336151123047e+01	9.590873718261718750e+00
1.031307506561279297e+01	9.745028495788574219e+00
1.045659255981445312e+01	9.677021980285644531e+00
1.053615093231201172e+01	9.258491516113281250e+00
1.018213558197021484e+01	1.039495754241943359e+01
1.031941413879394531e+01	9.907064437866210938e+00
1.020884037017822266e+01	1.036539936065673828e+01
1.001598167419433594e+01	1.044962978363037109e+01
9.934018135070800781e+00	1.035808467864990234e+01
1.005885696411132812e+01	1.047006702423095703e+01
9.780032157897949219e+00	1.068950271606445312e+01
9.729220390319824219e+00	1.075215530395507812e+01
9.820624351501464844e+00	1.032248687744140625e+01
9.697310447692871094e+00	1.025625419616699219e+01
9.597006797790527344e+00	1.048142623901367188e+01
9.724983215332031250e+00	1.019547080993652344e+01
9.404023170471191406e+00	1.017910003662109375e+01
9.444404602050781250e+00	1.067885589599609375e+01
9.288255691528320312e+00	1.014203357696533203e+01
9.305768013000488281e+00	1.023579311370849609e+01
9.238599777221679688e+00	1.052153396606445312e+01
9.267951011657714844e+00	1.057041835784912109e+01
9.158315658569335938e+00	1.041996383666992188e+01
9.182336807250976562e+00	1.045024204254150391e+01
9.299659729003906250e+00	9.305007934570312500e+00
9.297182083129882812e+00	9.311206817626953125e+00
9.375212669372558594e+00	8.951038360595703125e+00
9.259118080139160156e+00	8.874156951904296875e+00
9.136300086975097656e+00	9.114992141723632812e+00
9.368629455566406250e+00	8.936692237854003906e+00
9.963026046752929688e+00	8.214248657226562500e+00
1.012374019622802734e+01	8.239731788635253906e+00
1.002906990051269531e+01	8.278520584106445312e+00
9.996604919433593750e+00	8.138026237487792969e+00
9.843787193298339844e+00	8.107446670532226562e+00
9.817278861999511719e+00	8.334273338317871094e+00
5.908606052398681641e+00	9.289343833923339844e+00
9.834773063659667969e+00	8.028439521789550781e+00
5.951025485992431641e+00	9.322449684143066406e+00
6.068212985992431641e+00	9.377824783325195312e+00
6.044866561889648438e+00	9.386226654052734375e+00
5.991537094116210938e+00	9.437400817871093750e+00
5.913964748382568359e+00	9.395514488220214844e+00
5.826363086700439453e+00	9.249785423278808594e+00
5.589173793792724609e+00	8.932586669921875000e+00
5.390901088714599609e+00	8.856500625610351562e+00
5.240697860717773438e+00	8.519496917724609375e+00
5.521401882171630859e+00	8.566711425781250000e+00
5.510869503021240234e+00	8.472822189331054688e+00
5.459653854370117188e+00	8.409239768981933594e+00
5.454954147338867188e+00	8.456384658813476562e+00
5.354520320892333984e+00	8.304870605468750000e+00
