9.858464050292968750e+01	-1.972110443115234375e+02
1.506496429443359375e+02	-2.178668518066406250e+02
-5.860742568969726562e+01	2.303329086303710938e+01
1.406649475097656250e+02	9.695970916748046875e+01
-1.522349548339843750e+02	1.651459045410156250e+02
6.742227172851562500e+01	-3.479719543457031250e+01
-2.980552062988281250e+02	-6.072058105468750000e+01
-1.592678985595703125e+02	2.459433288574218750e+02
-2.832219238281250000e+02	-1.289502868652343750e+02
5.545406341552734375e+01	2.179870605468750000e+02
1.855030822753906250e+01	2.852525329589843750e+02
-3.239312438964843750e+02	-1.691799621582031250e+02
1.040939025878906250e+02	3.023086242675781250e+02
-3.749737854003906250e+02	-1.323220367431640625e+02
-3.689286499023437500e+02	-4.705159378051757812e+01
2.864152526855468750e+02	2.203849983215332031e+01
-1.139086914062500000e+02	3.468667984008789062e+01
-1.523694915771484375e+02	7.715052795410156250e+01
-9.860597610473632812e+00	1.114594459533691406e+01
2.990332641601562500e+02	1.124909591674804688e+02
1.328905792236328125e+02	3.899464797973632812e+01
-6.953404235839843750e+01	1.619398803710937500e+02
9.035091400146484375e+01	-1.341306915283203125e+02
5.944225311279296875e+01	-2.678199462890625000e+02
-1.702564239501953125e+02	5.457227230072021484e+00
-2.380179138183593750e+02	2.438152313232421875e+01
-3.095828247070312500e+02	2.566969490051269531e+01
-5.527927017211914062e+01	-1.673426666259765625e+02
-3.662362976074218750e+02	-2.427950134277343750e+02
3.866009826660156250e+02	1.601739959716796875e+02
-2.496563873291015625e+02	1.996145172119140625e+02
7.824266815185546875e+01	6.117306518554687500e+01
1.155081176757812500e+02	1.720325927734375000e+02
3.568145751953125000e+01	1.012042541503906250e+02
1.669692840576171875e+02	-5.955329132080078125e+01
1.325377044677734375e+02	-1.861294937133789062e+01
1.988847656250000000e+02	6.985681152343750000e+01
-6.079504013061523438e+01	2.828892211914062500e+02
2.308810997009277344e+01	1.557384643554687500e+02
-7.634391784667968750e+01	-2.594476318359375000e+02
1.911082153320312500e+02	1.988822479248046875e+02
2.350131683349609375e+02	1.810095977783203125e+02
2.565843811035156250e+02	-9.106238555908203125e+01
-2.085996856689453125e+02	-1.435338592529296875e+02
-2.206278839111328125e+02	1.117293853759765625e+02
2.222378730773925781e+01	5.564408493041992188e+01
-5.325669555664062500e+02	4.967582702636718750e+02
-1.659913940429687500e+02	-2.400311737060546875e+02
1.868296051025390625e+01	-1.371450500488281250e+02
-2.168123626708984375e+01	1.148702316284179688e+02
1.977436065673828125e+02	-6.291140913963317871e-01
-3.998947525024414062e+01	-1.080657958984375000e+02
1.831972503662109375e+01	-3.008916664123535156e+01
1.717226386070251465e+00	-2.102474365234375000e+02
-1.354213562011718750e+02	1.410658264160156250e+02
-2.614241981506347656e+01	6.291295623779296875e+01
-9.760382080078125000e+01	-2.026432418823242188e+01
-4.207171916961669922e+00	-7.061050415039062500e+01
4.060068511962890625e+01	1.309099006652832031e+01
-3.114559326171875000e+02	1.121734771728515625e+02
-1.286575317382812500e+02	-1.459280853271484375e+02
-2.037686920166015625e+01	2.017889404296875000e+02
-7.869478607177734375e+01	8.975167083740234375e+01
8.705109405517578125e+01	1.165758590698242188e+02
-4.039216232299804688e+01	-3.234767913818359375e+01
-2.184638671875000000e+02	-5.048132324218750000e+01
8.738755035400390625e+01	1.081377601623535156e+01
-8.639824676513671875e+01	-7.674549865722656250e+01
1.868806274414062500e+03	-1.186959106445312500e+03
-1.549912719726562500e+02	-7.086276245117187500e+01
1.065433502197265625e+02	-7.197902679443359375e+01
1.705306854248046875e+02	-1.282432556152343750e+02
4.752307128906250000e+01	-8.533910369873046875e+01
